Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Marty Mornhinweg,2017,Baltimore Ravens (NFL),offensive coordinator,OC,OC,2,22,0.5,0.344,0,1,-0.03763624280691147,-1.0843814611434937,-0.7053040862083435,0.5587246417999268,0.27138999104499817,-0.8103064298629761,0.5652411580085754,0.1799788475036621,0
Marty Mornhinweg,2017,Baltimore Ravens (NFL),quarterbacks,O,QB,3,22,0.5,0.344,0,0,-0.03763624280691147,-1.0843814611434937,-0.7053040862083435,0.5587246417999268,0.27138999104499817,-0.8103064298629761,0.5652411580085754,0.1799788475036621,0
Joe D'Alessandris,2017,Baltimore Ravens (NFL),offensive line,O,OL,3,8,0.562,0.437,0,0,1.0893322229385376,0.12658578157424927,-0.4157438278198242,0.21374663710594174,0.15481029450893402,0.9056249856948853,-0.4789641499519348,0.13365307450294495,0
Thomas Hammock,2017,Baltimore Ravens (NFL),running backs,O,RB,3,3,0.625,0.479,0,0,0.35579347610473633,-0.8894387483596802,-0.21995778381824493,0.747165322303772,-0.5994674563407898,-0.1514173448085785,-0.06516580283641815,-0.35531505942344666,0
Chris Hewitt,2017,Baltimore Ravens (NFL),secondary,D,Sec,3,5,0.5,0.406,0,0,0.41986048221588135,-1.37667715549469,-0.5057185888290405,0.6879161596298218,-0.6518864035606384,-0.6819141507148743,0.4486027359962464,0.1307835578918457,0
Greg Roman,2017,Baltimore Ravens (NFL),tight ends,O,TE,3,19,0.75,0.575,0,0,0.1651100516319275,-0.2533666789531708,-0.9524418711662292,-0.41338592767715454,-1.0095149278640747,0.14528511464595795,0.09701888263225557,-0.11025339365005493,0
Bobby Engram,2017,Baltimore Ravens (NFL),wide receivers,O,WR,3,4,0.625,0.479,0,0,0.27114060521125793,-1.3461780548095703,-0.418034553527832,0.5183801054954529,-0.6360005140304565,-0.6285510659217834,-0.058735013008117676,-0.2371437251567841,0
Drew Wilkins,2018,Baltimore Ravens (NFL),outside linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Greg Roman,2018,Baltimore Ravens (NFL),tight ends,O,TE,3,20,0.75,0.552,0,0,-0.20351588726043698,-0.051005877554416656,-0.5913028717041016,-0.8997721076011658,-0.6107414364814758,-0.16436810791492462,-0.42401349544525146,0.4586752653121948,0
Don Martindale,2018,Baltimore Ravens (NFL),defensive coordinator,DC,DC,2,13,0.625,0.5,0,1,-0.3364877998828888,-0.28083473443984985,-0.4971360266208649,-0.9413176774978638,-0.6501323580741882,-0.520679771900177,-0.3772625923156738,0.06322553753852844,0
Joe Cullen,2018,Baltimore Ravens (NFL),defensive line,D,DL,3,11,0.562,0.362,0,0,-0.6685796976089478,-0.450984388589859,-0.2987397611141205,0.13986796140670776,0.16697365045547485,-0.4175555109977722,-0.3768853545188904,0.5668771266937256,0
Matt Weiss,2018,Baltimore Ravens (NFL),wide receivers,O,WR,3,2,0.312,0.312,0,0,-0.758198082447052,-1.4272466897964478,-0.9463843703269958,-0.7727863788604736,-0.4410864412784576,-0.3408573567867279,-0.4967623353004456,0.5466572046279907,0
John Harbaugh,2018,Baltimore Ravens (NFL),head coach,HC,HC,1,20,0.625,0.5,1,0,-0.2849882245063782,-1.2749419212341309,-0.4893589913845062,-0.6730412244796753,-0.10031488537788393,-0.2556256651878357,-0.5179587602615356,0.2236645668745041,0
Mike Macdonald,2018,Baltimore Ravens (NFL),linebackers,D,LB,3,0,0.562,0.562,0,0,-0.6726219058036804,-1.1063151359558103,-1.1780580282211304,-0.9905648827552797,-0.3900952935218811,-0.1035465970635414,-0.6815933585166931,0.5249388217926025,0
Marty Mornhinweg,2018,Baltimore Ravens (NFL),offensive coordinator,OC,OC,2,23,0.562,0.448,0,1,-0.6734461188316345,-1.1677812337875366,-0.3449152112007141,-0.7116731405258179,0.2013608813285828,-0.3269045948982239,0.13266389071941376,0.20885251462459564,0
Joe D'Alessandris,2018,Baltimore Ravens (NFL),offensive line,O,OL,3,9,0.562,0.484,0,0,-0.12589691579341888,-0.3837115466594696,-0.19483725726604464,-0.3036436438560486,-0.03885270655155182,0.249249204993248,-0.8964762687683105,0.4256066679954529,0
James Urban,2018,Baltimore Ravens (NFL),quarterbacks,O,QB,3,14,0.75,0.575,0,0,-0.802109956741333,-0.8466538190841675,0.2434094101190567,0.3820789754390717,0.6424117684364319,-0.9307406544685364,0.15147946774959564,0.7924649119377136,0
Thomas Hammock,2018,Baltimore Ravens (NFL),running backs,O,RB,3,4,0.625,0.5,0,0,-0.6964544057846069,-0.8860355615615845,-0.7164226770401001,-0.3999969959259033,-0.2865608036518097,0.01894299685955048,-0.9478371739387512,0.23470595479011536,0
Chris Hewitt,2018,Baltimore Ravens (NFL),secondary,D,Sec,3,6,0.562,0.458,0,0,-0.7785942554473877,-1.3062022924423218,-1.1077874898910522,-0.7696107029914856,-0.4870121777057648,-0.3757466077804565,-0.6189913153648376,0.6196215748786926,0
Bobby Engram,2018,Baltimore Ravens (NFL),wide receivers,O,WR,3,5,0.625,0.5,0,0,-0.7108992934226991,-1.1963975429534912,-0.8994573950767517,-0.7371633052825928,-0.3928942978382111,-0.22274495661258695,-0.9639353752136229,0.10437879711389543,0
Drew Wilkins,2019,Baltimore Ravens (NFL),outside linebackers,D,LB,3,1,0.625,0.625,0,0,0.2900476455688477,-1.9885034561157229,0.0066721197217702866,-0.5957561135292053,-1.0569722652435305,-0.8566774129867554,-0.011164032854139805,-0.01690012589097023,0
Dave Culley,2019,Baltimore Ravens (NFL),pass coordinator,OC,OC,2,0,0.75,0.617,0,1,0.1613265573978424,-1.8833279609680176,0.19442984461784366,-0.4955873489379883,-0.013862931169569492,-0.21760641038417816,0.4156127572059631,-0.8689733147621155,0
Dave Culley,2019,Baltimore Ravens (NFL),wide receivers,O,WR,3,0,0.75,0.617,0,0,0.1613265573978424,-1.8833279609680176,0.19442984461784366,-0.4955873489379883,-0.013862931169569492,-0.21760641038417816,0.4156127572059631,-0.8689733147621155,0
Sterling Lucas,2019,Baltimore Ravens (NFL),linebackers,D,LB,3,0,0.625,0.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Chris Hewitt,2019,Baltimore Ravens (NFL),defensive backs,D,Sec,3,7,0.625,0.5,0,0,0.2890327274799347,-1.626960277557373,0.08174009621143341,-0.5931122899055481,-0.8866298198699951,-0.6490293145179749,0.038629453629255295,0.22148142755031586,0
Don Martindale,2019,Baltimore Ravens (NFL),defensive coordinator,DC,DC,2,14,0.625,0.525,0,1,0.22328048944473267,-0.5826654434204102,-0.2154022604227066,-0.4684910774230957,-1.008276343345642,-0.5273194313049316,0.013772253878414631,0.003854545298963785,0
Joe Cullen,2019,Baltimore Ravens (NFL),defensive line,D,DL,3,12,0.625,0.437,0,0,-0.2067571729421616,-0.8384304046630859,0.8264032602310181,0.2927473485469818,-0.3779288232326508,-0.3956597149372101,0.1916494071483612,0.236093744635582,0
John Harbaugh,2019,Baltimore Ravens (NFL),head coach,HC,HC,1,21,0.625,0.525,1,0,0.42234641313552856,-1.2952065467834473,-0.036806520074605935,-0.3932042419910431,-0.4382661879062653,-0.3898721337318421,-0.05108549818396568,-0.4523529410362244,0
Mike Macdonald,2019,Baltimore Ravens (NFL),linebackers,D,LB,3,0,0.625,0.594,0,0,0.2780430316925049,-1.7291215658187866,-0.13295134902000427,-0.8676490783691406,-1.0621407032012942,-0.6489009261131287,0.1404128521680832,0.09707432985305786,0
Greg Roman,2019,Baltimore Ravens (NFL),offensive coordinator,OC,OC,2,21,0.625,0.545,0,1,0.00625471817329526,-0.7087432742118835,-0.2597355246543884,-0.5441209077835083,-1.0903264284133911,-0.06873106211423874,0.06598835438489914,0.3211025297641754,0
Joe D'Alessandris,2019,Baltimore Ravens (NFL),offensive line,O,OL,3,10,0.625,0.5,0,0,0.3541702926158905,-0.641251266002655,0.5526238679885864,-0.30285853147506714,-0.4529225528240204,0.3441453576087952,-0.06353100389242172,0.18808476626873016,0
James Urban,2019,Baltimore Ravens (NFL),quarterbacks,O,QB,3,15,0.75,0.563,0,0,0.3898836970329285,-1.0373796224594116,0.5511608719825745,-0.2050783932209015,-0.0002674235438462347,-0.9748600125312804,0.7687744498252869,-0.17636975646018982,0
Matt Weiss,2019,Baltimore Ravens (NFL),running backs,O,RB,3,2,0.625,0.521,0,0,0.3510026335716248,-1.6720880270004272,-0.006959844846278429,-0.685617208480835,-1.0296040773391724,-0.6165744066238403,-0.0466521829366684,0.2540414333343506,0
Bobby Engram,2019,Baltimore Ravens (NFL),tight ends,O,TE,3,6,0.625,0.525,0,0,0.16987156867980954,-1.4706038236618042,0.0952947437763214,-0.4165709018707275,-0.883711040019989,-0.41557732224464417,-0.2793038785457611,-0.11601414531469345,0
Pat Thomas,2002,Buffalo Bills (NFL),cornerbacks,D,Sec,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jerry Gray,2002,Buffalo Bills (NFL),defensive coordinator,DC,DC,2,3,0.0,0.0,0,1,-0.336698055267334,-0.7385387420654297,0.17889975011348724,1.3901597261428833,-0.08428505063056946,0.3354465067386627,-0.296113520860672,1.6285873651504517,0
John Levra,2002,Buffalo Bills (NFL),defensive line,D,DL,3,21,0.0,0.0,0,0,-0.1034204363822937,-0.5014761686325073,-0.07195436209440231,0.03575411438941956,0.09919089078903197,0.6778340935707092,-0.3185076117515564,0.7821702361106873,0
Gregg Williams,2002,Buffalo Bills (NFL),head coach,HC,HC,1,5,0.812,0.562,1,0,-0.3629929721355438,-0.747299075126648,0.035896167159080505,0.683374285697937,-0.0898643210530281,0.19703081250190732,-0.019667256623506543,0.7343320250511169,0
Miles Aldridge,2002,Buffalo Bills (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kevin Gilbride,2002,Buffalo Bills (NFL),offensive coordinator,OC,OC,2,6,0.562,0.375,0,1,-0.5718469619750977,-0.7099148631095886,-0.9411650896072388,0.468980610370636,0.10837119817733763,-0.3917518556118012,0.1800801008939743,0.3214243650436401,0
Ronnie Vinklarek,2002,Buffalo Bills (NFL),offensive line,O,OL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Kragthorpe,2002,Buffalo Bills (NFL),quarterbacks,O,QB,3,1,0.0,0.0,0,0,-0.054035477340221405,-1.155318021774292,0.3461287319660187,1.1117833852767944,0.3916904330253601,0.9904491305351256,-0.5302616357803345,0.6102006435394287,0
Steve Fairchild,2002,Buffalo Bills (NFL),running backs,O,RB,3,1,0.0,0.0,0,0,-0.08718173205852509,-0.5772491693496704,0.05326254293322563,1.3612053394317627,0.1881628781557083,0.31710395216941833,-0.6129249334335327,0.8645656704902649,0
Dan Neal,2002,Buffalo Bills (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Fred Graves,2002,Buffalo Bills (NFL),wide receivers,O,WR,3,1,0.0,0.0,0,0,-0.17283780872821808,-1.3097412586212158,0.23900067806243894,1.504401683807373,0.05665241181850433,0.8097885847091675,-0.44187474250793457,1.3651562929153442,0
Pat Thomas,2003,Buffalo Bills (NFL),cornerbacks,D,Sec,3,7,0.5,0.5,0,0,-1.53946852684021,-0.3785003125667572,0.01304813101887703,2.182327508926392,0.1944708675146103,-0.3143739104270935,1.4689717292785645,1.5604077577590942,0
Jerry Gray,2003,Buffalo Bills (NFL),defensive coordinator,DC,DC,2,4,0.5,0.5,0,1,-0.9865314960479736,-0.2125387042760849,-0.08326610177755356,1.8674508333206177,0.16353178024291992,-0.07582355290651321,1.1362574100494385,1.5807449817657468,0
Tim Krumrie,2003,Buffalo Bills (NFL),defensive line,D,DL,3,12,0.125,0.125,0,0,-0.4987128973007202,-1.7926490306854248,0.31078919768333435,0.8483584523200989,1.1236979961395264,-0.7181305885314941,-0.5379576086997986,-0.2918091416358948,0
Gregg Williams,2003,Buffalo Bills (NFL),head coach,HC,HC,1,6,0.812,0.562,1,0,-1.0258901119232178,-0.2544960975646973,0.07783448696136475,1.053714156150818,0.0400543250143528,-0.0960286408662796,1.0226240158081057,0.8736509084701538,0
Don Blackmon,2003,Buffalo Bills (NFL),linebackers,D,LB,3,13,0.0,0.0,0,0,-0.33294376730918884,-0.5058806538581848,-0.4159907102584839,-0.32377204298973083,0.4779467880725861,0.17413672804832458,0.7354158163070679,1.0873204469680786,0
Kevin Gilbride,2003,Buffalo Bills (NFL),offensive coordinator,OC,OC,2,7,0.562,0.437,0,1,-0.9087446331977844,-0.4158000349998474,-0.4165725111961365,1.0834935903549194,0.08048684895038605,-0.5923265814781189,0.7615649700164795,0.6205462813377379,0
Pat Ruel,2003,Buffalo Bills (NFL),offensive line,O,OL,3,3,0.0,0.0,0,0,-0.9026046991348268,-0.2697255313396454,0.6781682372093201,0.1328973025083542,0.4630521833896637,0.054539896547794335,0.025320177897810936,-0.1535428911447525,0
Les Steckel,2003,Buffalo Bills (NFL),running backs,O,RB,3,16,0.812,0.646,0,0,-0.4166086316108704,-0.19660067558288571,0.029985053464770317,-0.3918684720993042,0.4463412761688232,-0.08542491495609282,0.2766987979412079,0.8605597615242004,0
Dan Neal,2003,Buffalo Bills (NFL),tight ends,O,TE,3,0,0.5,0.5,0,0,-1.6173622608184814,-0.39843714237213135,-0.058569725602865226,2.2508208751678467,0.2593272030353546,-0.3938248157501221,1.5681737661361694,1.6808313131332395,0
Fred Graves,2003,Buffalo Bills (NFL),wide receivers,O,WR,3,2,0.5,0.5,0,0,-1.4586451053619385,-0.3372248709201813,-0.002217443194240332,2.164958953857422,0.03137211501598358,-0.2922410368919373,1.3161091804504397,1.4509989023208618,0
Frank Verducci,2004,Buffalo Bills (NFL),tight ends,O,TE,3,0,0.312,0.312,0,0,-0.6691966652870178,-0.7464477419853209,-1.387048840522766,0.7422375679016113,0.6126880645751953,1.2180635929107666,-1.0746940374374392,-0.02335665188729763,0
Steve Szabo,2004,Buffalo Bills (NFL),defensive backs,D,Sec,3,10,0.375,0.375,0,0,-1.2270642518997192,-0.4463754892349243,-0.8080859184265137,0.5253584384918213,-0.4358308017253876,-0.6313206553459167,-0.2629074156284332,-0.2887515425682068,0
Jerry Gray,2004,Buffalo Bills (NFL),defensive coordinator,DC,DC,2,5,0.5,0.438,0,1,0.4190630614757538,-0.977512538433075,0.22979776561260226,0.7271472811698914,0.25361162424087524,-1.3584003448486328,0.4215973913669586,1.6586052179336548,0
Tim Krumrie,2004,Buffalo Bills (NFL),defensive line,D,DL,3,12,0.375,0.25,0,0,0.11606576293706895,-1.9898521900177,0.03767668828368187,0.5723738074302673,0.4418731033802033,-1.0610872507095337,-0.07666604220867157,0.4989214837551117,0
Mike Mularkey,2004,Buffalo Bills (NFL),head coach,HC,HC,1,10,0.812,0.55,1,0,-0.23351526260375974,-1.3561166524887085,-0.3919968008995056,0.5296834111213684,0.5923920273780823,-0.3931062817573547,0.723469614982605,0.3293576240539551,0
Don Blackmon,2004,Buffalo Bills (NFL),linebackers,D,LB,3,14,0.375,0.375,0,0,0.0659368634223938,-0.7281571030616759,-0.06252161413431168,0.07897616177797318,0.4534187018871307,-0.26219677925109863,0.858388364315033,1.1456652879714966,0
Tom Clements,2004,Buffalo Bills (NFL),offensive coordinator,OC,OC,2,7,0.625,0.5,0,1,-0.4448314011096953,-0.3193432688713074,-0.5405743718147278,0.24989484250545504,0.29527878761291504,-0.7931680679321289,0.3123506009578705,0.4754734337329865,0
Jim McNally,2004,Buffalo Bills (NFL),offensive line,O,OL,3,24,0.625,0.438,0,0,-0.5935161113739014,-1.2775564193725586,-0.07309338450431824,-0.5802711844444275,0.07633555680513382,0.23754967749118805,0.22549140453338626,0.1855463981628418,0
Sam Wyche,2004,Buffalo Bills (NFL),quarterbacks,O,QB,3,16,0.0,0.0,0,0,-0.2626882195472717,-1.7341238260269165,0.10425428301095964,0.12840768694877625,0.6410189270973206,0.3964700996875763,0.14205454289913175,0.052945755422115326,0
Eric Studesville,2004,Buffalo Bills (NFL),running backs,O,RB,3,7,0.625,0.4,0,0,-1.0246021747589111,-0.6447616219520569,-0.0298896636813879,-0.6156449317932129,0.4855684340000153,0.3600042164325714,-0.14957450330257416,-0.1921260952949524,0
Mike Miller,2004,Buffalo Bills (NFL),tight ends,O,TE,3,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tyke Tolbert,2004,Buffalo Bills (NFL),wide receivers,O,WR,3,1,0.25,0.25,0,0,-0.01942482590675354,-1.0876492261886597,0.4692326188087464,-1.0757101774215698,0.7057186365127563,0.6986109018325806,-0.9052669405937196,0.8307167291641235,0
Steve Szabo,2005,Buffalo Bills (NFL),defensive backs,D,Sec,3,11,0.562,0.469,0,0,-0.2982461750507355,-0.9538288712501526,-0.6000211834907532,0.4646425843238831,0.1400677114725113,0.28358134627342224,0.1127367988228798,0.4946289360523224,0
Jerry Gray,2005,Buffalo Bills (NFL),defensive coordinator,DC,DC,2,6,0.562,0.479,0,1,0.4607703983783722,-1.0087732076644895,-0.38740426301956177,-0.1985318809747696,0.2299310863018036,-0.06996382027864456,0.2266449481248856,1.6580934524536133,0
Tim Krumrie,2005,Buffalo Bills (NFL),defensive line,D,DL,3,12,0.562,0.354,0,0,0.5277974009513855,-1.4105076789855957,-0.3637412488460541,0.190777525305748,0.4868467450141907,-0.4059343934059143,-0.25561803579330444,1.3375481367111206,0
Mike Mularkey,2005,Buffalo Bills (NFL),head coach,HC,HC,1,11,0.812,0.587,1,0,0.3389366269111633,-0.7393981218338013,-0.3607381880283356,0.3658174574375153,0.9037810564041138,-0.5980246067047119,0.2603963911533356,1.1161179542541504,0
Don Blackmon,2005,Buffalo Bills (NFL),linebackers,D,LB,3,15,0.562,0.469,0,0,0.03873347118496895,-0.4395996928215027,-0.1664820909500122,-0.2126887738704681,0.7039925456047058,-0.3799173831939697,0.5236431956291199,1.1316542625427246,0
Tom Clements,2005,Buffalo Bills (NFL),offensive coordinator,OC,OC,2,8,0.625,0.521,0,1,-0.03744187206029892,-0.6155803203582764,-0.31252655386924744,0.09953825175762177,0.4844446182250977,-0.6060513854026794,0.2199653387069702,0.7549300789833069,0
Frank Verducci,2005,Buffalo Bills (NFL),offensive line,O,OL,3,0,0.562,0.479,0,0,0.334910660982132,-0.9772774577140808,-1.104004144668579,0.14376838505268094,0.7217299342155457,0.3894284665584564,-0.5945878624916077,1.215503811836243,0
Jim McNally,2005,Buffalo Bills (NFL),offensive line,O,OL,3,25,0.625,0.479,0,0,-0.3340925872325897,-0.9942185282707214,-0.06306491792201996,-0.047146886587142944,0.11584924906492232,-0.10556891560554504,0.4499939680099487,0.647916316986084,0
Sam Wyche,2005,Buffalo Bills (NFL),quarterbacks,O,QB,3,17,0.562,0.562,0,0,0.5056374669075012,-1.2034661769866943,-0.22284017503261566,0.2329253852367401,0.6790614128112793,-0.018098102882504463,-0.08252673596143723,1.2839893102645874,0
Eric Studesville,2005,Buffalo Bills (NFL),running backs,O,RB,3,8,0.625,0.437,0,0,-0.326663076877594,-0.7499154210090637,-0.2674073278903961,-0.21539516746997836,0.3956559002399445,0.2829064130783081,0.026442825794219967,0.5770106315612793,0
Mike Miller,2005,Buffalo Bills (NFL),tight ends,O,TE,3,6,0.562,0.562,0,0,0.370681494474411,-1.551687240600586,-0.5852186679840088,0.06186274811625481,0.7835021615028381,-0.08487283438444138,0.2151688039302826,1.6367921829223633,0
Tyke Tolbert,2005,Buffalo Bills (NFL),wide receivers,O,WR,3,2,0.562,0.406,0,0,0.2170257568359375,-1.20465350151062,-0.2983231246471405,-0.483637660741806,0.553844153881073,0.598004162311554,0.021469656378030774,1.5084588527679443,0
George Catavolos,2006,Buffalo Bills (NFL),defensive backs,D,Sec,3,21,0.438,0.359,0,0,-0.32772406935691833,-0.2455650568008423,0.7783185243606567,0.4995481073856354,0.3075731694698334,-0.4662148654460907,-0.03282596915960312,0.08778409659862517,0
Perry Fewell,2006,Buffalo Bills (NFL),defensive coordinator,DC,DC,2,8,0.75,0.538,0,1,-0.4125358760356903,-1.5803711414337158,0.3067476153373718,0.453069269657135,-0.6352415680885315,-0.4160866141319275,-0.4974513053894043,0.4260775744915009,0
Bill Kollar,2006,Buffalo Bills (NFL),defensive line,D,DL,3,13,0.75,0.516,0,0,-0.42598080635070795,-0.6166855692863464,0.4811289608478546,-0.8626163601875305,-0.19839908182621,-0.520767331123352,0.5513503551483154,0.6488329172134399,0
Dick Jauron,2006,Buffalo Bills (NFL),head coach,HC,HC,1,21,0.812,0.417,1,0,-0.4848073720932007,-0.5026650428771973,0.8437697887420654,0.7428399920463562,-0.008440197445452213,-0.2445397973060608,0.2571373283863068,0.09110330790281296,0
Matt Sheldon,2006,Buffalo Bills (NFL),linebackers,D,LB,3,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Fairchild,2006,Buffalo Bills (NFL),offensive coordinator,OC,OC,2,5,0.75,0.575,0,1,-0.015334669500589369,-1.2411606311798096,0.4570414125919342,-0.2462931722402573,-0.7203904390335083,-0.003422434441745281,0.010903595946729185,0.8623754978179932,0
Jim McNally,2006,Buffalo Bills (NFL),offensive line,O,OL,3,26,0.625,0.437,0,0,-0.107245072722435,-0.6136181950569153,0.09978752583265303,0.0581364631652832,0.06465422362089157,-0.4757010638713837,0.43340712785720825,0.7480472326278687,0
